Business_ID,Business_Name,Business_Ratings,Category,City,Company_Address,Review_Counts,State,Zip,latitude,longitude,First_Review,Second_Review,Third_Review
stephen-berman-phd-austin,"Stephen Berman, Phd",5.0,chiropractors,Austin,1406 Miami Dr,16,TX,78733,30.33962,-97.86874,I have had issues with my lower back and Sciatica for the past 4 years.  Doctors have prescribed me steroids and physical therapy which only puts a band-aid...,My podiatrist was talking about having surgery to straighten out my foot. No need Dr. Berman fixed it without months on crutches and pain for the rest of my...,"Ecletic but amazing worker!
He is very passionate about his chiropractic knowledge but once he was done I felt light and airy, even standing straighter!..."
cool-creek-family-dental-austin,Cool Creek Family Dental,4.5,cosmeticdentists,Austin,6414 River Place Blvd,34,TX,78730,30.3909607,-97.84845729999999,My husband and I love Dr. Kristoff!! Excellent dentist and neat office. It's a relaxing environment and I've never had an issue with pain during any of my...,Very good work but pricey. Barely given a 5% discount when paying up front. Nice people.,As always great customer service. Kristen did a great job cleaning my teeth and was knowledgeable  and answered questions. Their office is pretty far from...
360-pizza-austin-7,360 Pizza,4.0,pizza,Austin,6203 N Capital Of Texas Hwy,189,TX,78731,30.3605561907303,-97.7894970859833,"Delivered to our door exactly on time! 
Amazing gluten free crust! Best I've ever had on a gf pizza. 

The 360 Pizza Supreme is beautiful with pepperoni,...",15 min ago I was ready to post a one star review and even had it all written out ( see below ) however I updated it to 3 stars because they fixed the...,"My first experience w/ 360 Pizza  could've been less than ideal but, I tell you what, I'll go back to these guys again. I don't do reviews. Life is too..."
ranch-road-vision-source-austin,Ranch Road Vision Source,5.0,opticians,Austin,7300 Ranch Rd 2222,48,TX,78730,30.372314000000003,-97.8022228,Thank you to Dr. Shazeen Ali and staff! I'm so happy with my new contacts and can't wait to show off my designer glasses. They were amazing through the...,Dr. Ali and her staff are amazing! She is so knowledgeable and professional. Her and Naz we so kind to spend so much time with me picking out frames. I...,"If you're looking for an amazing eye doctor, THIS is the place to go! Dr. Ali is AMAZING! I've always struggled with finding a doctor who listens to me,..."
bull-creek-district-park-austin,Bull Creek District Park,4.0,parks,Austin,6701 Lakewood Dr,47,TX,78758,30.3666193038225,-97.7866914868355,"We are new to Austin and had literally the best time ever here. Parking was easy to find and free, there wasn't really any directions so we just got out and...",Great place to bring the dogs and the family.  Trails around a running creek that has swimming holes tucked throughout it.  Mossy rocks can be slippery and...,"I'm not sure why I've only been here once in the (almost) 4 years I've lived in Austin since Bull Creek is incredible.

The weather is absolutely perfect on..."
coffee-shark-austin,Coffee Shark,4.5,coffee,Austin,7300 Ranch Rd 2222,53,TX,78730,30.371913,-97.802155,"One of my favorite coffee shops in Austin. But yes, it's more than that, since it aims to be a bit of everything in this part of town where there's not much...","Very nice coffee/beer bar in my hood.  Really nice open space and atmosphere that can accommodate social groups, workers, and families at the same time....","You need to set expectations straight when come to this place. It's not a coffee shop, it's a place for you to eat, drink and study, meet people.

I had the..."
door-to-door-med-spa-austin,Door to Door Med Spa,5.0,medicalspa,Austin,6611 River Pl Blvd,13,TX,78730,30.392639600000003,-97.8459192,"Im in my 20's, and have been going to Claudia since april 2016. I have not once looked back or considered going to anyone else. She's the only one I trust...","I was referred to Dr Legere from a friend who had found her on Groupon.  I didn't purchase the Groupon, but she honored that price.  I've had botox other...","I am almost 42 and frequently get told I don't look my age, and I feel I owe that in large part to Claudia and her careful, natural aesthetic. 

I've seen..."
seth-koppel-texhomes-realty-austin,Seth Koppel - TexHomes Realty,5.0,realestateagents,Austin,9850 Westminster Glen Ave,11,TX,78730,30.3689767203262,-97.80397157653809,Seth and April are a wonderful team. We just closed on the sale AND purchase of our old/new home here in Georgetown within 3 weeks. Seth and April handled...,"I don't know how I would have managed selling my home with out Seth!  He is absolutely amazing, kind and compassionate.  He went well over and above every...","Seth did a great job helping us sell our home.  We felt supported the whole way through the process and got a reasonable price on the sale.

You should also..."
discount-cooling-parts-and-services-austin,Discount Cooling Parts & Services,5.0,hvac,Austin,6500 Champion Grandview Way,9,TX,78750,30.3637989610434,-97.79129080474381,So to keep this short. We bid out 4 companies to fix our AC over the weekend. These guys were by far the most affordable. Showed up in a flash. Well...,"Great service!!
Our A.C. went out on a Sunday night. We contacted them and they sent someone out within the hour. We are still amazed at how quickly they...",Mike and Discount Cooling are awesome. Dead of summer. Super hot. And the A/C unit goes. I called Mike. He picked up after one ring and was in my house...
river-place-ob-gyn-austin,River Place Ob/gyn,4.5,obgyn,Austin,6611 River Place Blvd,76,TX,78730,30.391965999999996,-97.845505,"I'm currently 24 weeks into my first pregnancy, and I am so glad I chose River Place OB/GYN for my maternity care.  Dr. Thoppil and staff are wonderful and...","Had an appointment today for my annual exam... my first time to this office. Very gracious reception and nursing staff. The doctor was friendly and calm,...",Dr. Thoppil and his staff are awesome! If I could give more than five stars I would. You'll never step foot in another Doctors office and feel more welcomed...
austin-deck-company-austin,Austin Deck Company,4.5,decksrailing,Austin,7301 Ranch Road 620N,33,TX,78726,30.4059968,-97.85280999999999,I can't believe I haven't rated Austin Deck Company until now! Back in early 2015 we got several quotes on a unique project we wanted built: a pergola over...,"Two words: exceptional experience!

We went into this process very reserved, since we were almost scammed out of our money by another company.  Honestly,...",Abe did an excellent job repairing some rotted boards on our deck along with filling in a hole that was left by a Jacuzzi. We had a tough time finding...
wild-orchid-salon-spa-austin-5,Wild Orchid Salon + Spa,4.5,hair,Austin,3600 N Capital Of Texas Hwy,42,TX,78746,30.334049,-97.808125,Lacy is awesome!! She listened carefully to what I wanted and did exactly that !!  I'm always scared that stylists will cut too much but not her !! 1 inch...,Mariel is fabulous! She spent time with me listening to my hair concerns and was very attentive. I am so glad I looked up salons on yelp and found her!,Mariel is the best! She does an amazing job getting my blonde just right plus she is very efficient and always accommodates my tight schedule. I have been...
oasis-texas-brewing-company-austin,Oasis Texas Brewing Company,4.0,breweries,Austin,6550 Comanche Trl,149,TX,78732,30.405898600000004,-97.8739516,"Go here over Oasis next door! You get the same incredible view with much better food and a fraction of the crowd. 

 The food was very fresh, which you knew...","Food: 3/5
Service: 3/5
Cleanliness: 4/5
Decor & Style: 5/5

So this gets an overall 3 star because of it's excellent location and view, however, the food...","Okay...hot and cold review...
The beer here, for medium gravity brews, is very good. They have a wide verity of really good beers with great tastes and..."
collins-endodontics-austin,Collins Endodontics,5.0,endodontists,Austin,7300 Ranch Rd 2222,15,TX,78730,30.372375,-97.802626,When I need endodontist one day I am going to Dr Collins.,All the reviews are true. Dr. Collins and his assistant were very professional. I went in for a consultation and left having had the procedure taken care...,"Highly positive root canal experience -- kind staff, scheduling availability, convenient location and comfortable office. Dr. Collins was informative,..."
lakeside-dental-vincent-a-morales-dds-austin-2,"Lakeside Dental - Vincent A Morales, DDS",4.5,generaldentistry,Austin,6911 Ranch Rd 620 N,24,TX,78732,30.40217,-97.85449,"From the moment I walked in, everything went perfectly. I was crazy early for my appointment but that did it bother them. I was offered a refreshing...","Came in for a clean and some fillings, very happy with how everything went smoothly. From the moment I walked into the door I was greeted by a very friendly...","Finding a Dentist or for that matter, any service that delivers uncompromising professional care on a consistent basis is somewhat rare. When you find one..."
mama-made-catering-and-events-austin-2,Mama-Made Catering & Events,4.0,catering,Austin,2401 E 6th St,123,TX,78702,30.259240000000002,-97.7159099,"Cool little place. Great ambiance and music. Kinda like a hippie comune vibe... love it!

I had a Persian Prince (Avarat  at roasted lamb, Havarti, Avarat...","I ventured here for lunch a few weeks back. Parking is a bit tricky, as there is a small lot and the rest is street parking which is pretty congested on a...",I've actually never been to the restaurant itself. However Hot Mama's Cafe catered to our office for lunch and the food was great. The ingredients in the...
